epoch,batch,total_loss,recon_loss,kl_loss,class_loss,class_acc
1,288,nan,3.736328125,nan,0.0
1,289,nan,4.02734375,nan,0.0
1,290,nan,5.12109375,nan,0.0
1,291,nan,13.8515625,nan,0.0
1,292,nan,3.3515625,nan,0.0
1,293,nan,3.54296875,nan,0.0
1,294,nan,3.71484375,nan,0.0
1,295,nan,4.0546875,nan,0.0
1,296,nan,2.3671875,nan,0.0
1,297,nan,2.177734375,nan,0.0
1,298,nan,5.01171875,nan,0.0
1,299,nan,1.5625,nan,0.0
1,300,nan,6.30859375,nan,0.0
1,301,nan,2.046875,nan,0.0
1,302,nan,4.96484375,nan,0.0
1,303,nan,2.216796875,nan,0.0
1,304,nan,5.140625,nan,0.0
1,305,nan,3.703125,nan,0.0
1,306,nan,8.3984375,nan,0.0
1,307,nan,4.3515625,nan,0.0
1,308,nan,9.4375,nan,0.0
1,309,nan,1.201171875,nan,0.0
1,310,nan,8.3828125,nan,0.0
1,311,nan,10.9296875,nan,0.0
1,312,nan,2.955078125,nan,0.0
1,313,nan,6.109375,nan,0.0
1,314,nan,5.17578125,nan,0.0
1,315,nan,5.71875,nan,0.0
1,316,nan,3.283203125,nan,0.0
1,317,nan,6.453125,nan,0.0
1,318,nan,3.744140625,nan,0.0
1,319,nan,8.703125,nan,0.0
1,320,nan,2.306640625,nan,0.0
1,321,nan,7.11328125,nan,0.0
1,322,nan,8.1875,nan,0.0
1,323,nan,7.64453125,nan,0.0
1,324,nan,5.546875,nan,0.0
1,325,nan,2.04296875,nan,0.0
1,326,nan,4.53515625,nan,0.0
1,327,nan,4.05859375,nan,0.0
1,328,nan,3.232421875,nan,0.0
1,329,nan,3.25390625,nan,0.0
1,330,nan,3.0,nan,0.0
1,331,nan,6.2265625,nan,0.0
1,332,nan,6.1484375,nan,0.0
1,333,nan,8.1484375,nan,0.0
1,334,nan,5.0390625,nan,0.0
1,335,nan,2.146484375,nan,0.0
1,336,nan,6.80859375,nan,0.0
1,337,nan,3.1796875,nan,0.0
1,338,nan,9.296875,nan,0.0
1,339,nan,4.4375,nan,0.0
1,340,nan,2.2734375,nan,0.0
1,341,nan,6.1328125,nan,0.0
1,342,nan,3.287109375,nan,0.0
1,343,nan,10.1796875,nan,0.0
1,344,nan,2.42578125,nan,0.0
1,345,nan,9.1796875,nan,0.0
1,346,nan,6.5234375,nan,0.0
1,347,nan,5.6484375,nan,0.0
1,348,nan,2.51953125,nan,0.0
1,349,nan,3.3515625,nan,0.0
1,350,nan,6.58203125,nan,0.0
1,351,nan,13.78125,nan,0.0
1,352,nan,3.302734375,nan,0.0
1,353,nan,4.08984375,nan,0.0
1,354,nan,3.17578125,nan,0.0
1,355,nan,6.7890625,nan,0.0
1,356,nan,6.19140625,nan,0.0
1,357,nan,9.2421875,nan,0.0
1,358,nan,10.96875,nan,0.0
1,359,nan,2.560546875,nan,0.0
1,360,nan,1.24609375,nan,0.0
1,361,nan,6.53125,nan,0.0
1,362,nan,3.87890625,nan,0.0
1,363,nan,2.87890625,nan,0.0
1,364,nan,5.546875,nan,0.0
1,365,nan,7.4375,nan,0.0
1,366,nan,2.6328125,nan,0.0
1,367,nan,2.716796875,nan,0.0
1,368,nan,11.6640625,nan,0.0
1,369,nan,5.57421875,nan,0.0
1,370,nan,9.6640625,nan,0.0
1,371,nan,5.59375,nan,0.0
1,372,nan,8.2578125,nan,0.0
1,373,nan,4.16015625,nan,0.0
1,374,nan,8.890625,nan,0.0
1,375,nan,4.23828125,nan,0.0
1,376,nan,10.7890625,nan,0.0
1,377,nan,5.828125,nan,0.0
1,378,nan,3.80859375,nan,0.0
1,379,nan,3.125,nan,0.0
1,380,nan,4.55859375,nan,0.0
1,381,nan,2.783203125,nan,0.0
1,382,nan,2.087890625,nan,0.0
1,383,nan,6.33984375,nan,0.0
1,384,nan,3.365234375,nan,0.0
1,385,nan,3.58203125,nan,0.0
1,386,nan,2.337890625,nan,0.0
1,387,nan,6.35546875,nan,0.0
1,388,nan,5.78125,nan,0.0
1,389,nan,3.251953125,nan,0.0
1,390,nan,6.21875,nan,0.0
1,391,nan,2.001953125,nan,0.0
1,392,nan,6.63671875,nan,0.0
1,393,nan,4.4921875,nan,0.0
1,394,nan,5.796875,nan,0.0
1,395,nan,2.72265625,nan,0.0
1,396,nan,6.15234375,nan,0.0
1,397,nan,1.1787109375,nan,0.0
1,398,nan,3.701171875,nan,0.0
1,399,nan,2.873046875,nan,0.0
1,400,nan,3.908203125,nan,0.0
1,401,nan,2.916015625,nan,0.0
1,402,nan,11.8359375,nan,0.0
1,403,nan,4.82421875,nan,0.0
1,404,nan,2.9140625,nan,0.0
1,405,nan,4.8359375,nan,0.0
1,406,nan,2.3046875,nan,0.0
1,407,nan,4.734375,nan,0.0
1,408,nan,7.53125,nan,0.0
1,409,nan,3.18359375,nan,0.0
1,410,nan,5.26171875,nan,0.0
1,411,nan,9.75,nan,0.0
1,412,nan,3.099609375,nan,0.0
1,413,nan,4.12109375,nan,0.0
1,414,nan,4.953125,nan,0.0
1,415,nan,4.6640625,nan,0.0
1,416,nan,3.33984375,nan,0.0
1,417,nan,3.056640625,nan,0.0
1,418,nan,7.5,nan,0.0
1,419,nan,5.453125,nan,0.0
1,420,nan,1.138671875,nan,0.0
1,421,nan,4.76953125,nan,0.0
1,422,nan,3.443359375,nan,0.0
1,423,nan,2.802734375,nan,0.0
1,424,nan,0.85791015625,nan,0.0
1,425,nan,2.03125,nan,0.0
1,426,nan,7.703125,nan,0.0
1,427,nan,3.859375,nan,0.0
1,428,nan,5.546875,nan,0.0
1,429,nan,7.328125,nan,0.0
1,430,nan,2.599609375,nan,0.0
1,431,nan,6.64453125,nan,0.0
1,432,nan,5.12109375,nan,0.0
1,433,nan,3.119140625,nan,0.0
1,434,nan,5.48828125,nan,0.0
1,435,nan,5.37109375,nan,0.0
1,436,nan,8.140625,nan,0.0
1,437,nan,7.109375,nan,0.0
